"","treated1fb","treated2fb","treated3fb","untreated1fb","untreated2fb","untreated3fb","untreated4fb"
"FBgn0031888",11.3229832697476,11.1857742507157,11.3392279359435,11.3240673481892,11.723695373267,11.6643889966045,11.8061192632479
"FBgn0031893",9.24571073463494,9.41939281820237,9.18266946784154,9.20152395127901,9.2419552538843,9.13051507968656,9.04542486937114
"FBgn0031894",8.07642918269232,8.19156369147122,8.11406966512061,7.97801225252457,8.33766550682946,8.23959263849566,8.24512084698584
"FBgn0031895",7.55575985728593,7.62403820895409,7.68137350774876,7.5246363220386,7.77138078375104,7.92588287423128,7.70056603838379
"FBgn0031896",9.62040759234004,9.50513533221859,9.62381507223912,9.52879270838686,9.83112123963711,9.66612762946602,9.73379069789118
"FBgn0031897",10.2097456122965,10.301817234175,10.2713845571617,10.1744708126636,10.4323687676155,10.1722755194054,10.2154645588972
"FBgn0031904",9.2499161363093,9.28402385246762,9.20990611616712,9.18144577432602,9.45227620858033,9.27784072190854,9.18022870353875
"FBgn0031909",8.82282953673905,8.63146680198115,8.71443004334572,8.72143651318288,8.81776959021984,8.81339232604069,8.71095483164705
"FBgn0031912",10.8073843584202,10.6214684679926,11.0241770419759,10.9572891408841,9.76427886236938,9.95511009623925,10.0187154161373
"FBgn0031913",10.4629900243767,10.0505763512013,10.309100870158,10.5354649194083,9.67989328861359,9.77278051508386,9.73172701044764
"FBgn0031914",9.55944581564153,9.30102902521926,9.15889090386843,9.13343522452975,9.02959250454853,8.76011472145601,8.9109349331623
"FBgn0031937",8.70624890443046,9.09091664825372,9.34913172044196,9.25048663329009,9.72218019489832,9.12705684618847,9.21645269574412
"FBgn0031947",10.0148245977992,10.3901680613332,10.2081296575296,10.1976500778272,10.1764160315245,10.123568483259,10.2051345442611
"FBgn0031948",8.11659708338097,7.95147029671389,7.87013258509925,7.89004437813862,8.12302394617047,7.78643067879713,7.75799386536558
"FBgn0031950",9.81308505584456,9.58063683942115,9.63524314845799,9.67836832225822,9.5866324632163,9.61085374538374,9.59751950413412
"FBgn0031951",8.98718546601978,9.1414058530456,8.9289012854762,8.95884035740398,9.16310154166271,8.86883748457362,8.91835249021461
"FBgn0031952",9.24149259921782,9.23445799489864,9.37333141248521,9.16789721118264,8.99768452072563,8.85201740338994,9.00088298683322
"FBgn0031962",9.55607435031175,9.65331567895277,9.24791304440976,9.59556228159807,9.72751141839341,9.62548269241016,9.54194242905652
"FBgn0031968",7.43422136045992,7.42385203964993,7.57284918760944,7.5246363220386,7.84461647519996,7.80605216807304,7.93042315719605
"FBgn0031969",12.308654355021,11.9655809713855,12.2245130310455,12.2570493810193,12.1004942021834,12.0921438984535,12.0530687569603
"FBgn0031971",8.57854341261792,8.8591854880519,8.49859502851622,8.61337468933826,8.85211729373106,8.70935377496723,8.60325662192823
"FBgn0031972",9.10394346418898,8.8357007134416,9.01583462440438,9.16789721118264,8.74634131354832,8.88957423335702,8.81063747226333
"FBgn0031973",10.2266931704222,10.4790665722052,10.6609592448414,10.7304434057816,10.0941204108568,10.3737104619419,10.48047753095
"FBgn0031974",7.5799535430146,7.5789382602165,7.64199664272754,7.65711479209535,7.8131660435627,7.51766955714831,7.53004191326737
"FBgn0031976",7.64926494488786,8.18857502128302,7.41815330737097,7.18577914652893,7.86655583022574,7.10119218706474,7.08929940596858
"FBgn0031977",10.7456795460119,10.6798312714421,10.4017547906886,10.7473298862035,11.0851319196205,10.7522225881655,10.5954889449902
"FBgn0031979",7.53929909056803,7.35516970964753,7.23181509573067,7.63426892271139,7.37942237912205,7.79628479660309,7.68072015414526
"FBgn0031980",13.8135178717022,13.8829781569048,13.8743607821918,14.4256008745467,13.9216988156982,14.0931845400774,14.2579537757759
"FBgn0031981",10.1150401201426,9.86010805492073,10.0974261071027,9.89104540857037,10.0767433418867,10.2447142558004,10.0959083725376
"FBgn0031985",11.0288932152375,10.8822970986012,11.0144506370632,10.9534156867294,10.9558539194239,11.0859717310806,11.053224349863
"FBgn0031987",8.68103190387338,9.02905346466579,8.76333831014014,8.83885146326951,8.59337149896223,8.59655072767556,8.5938752789595
"FBgn0031988",10.9749144909886,11.2156320242095,11.19270289857,11.089328132298,10.8350389641203,10.7859755962443,10.7554069507643
"FBgn0031990",12.1694017507564,12.4407816302214,12.1711035963361,11.9514558752557,12.0442147313554,11.8277824976282,11.7899840333512
"FBgn0031992",8.30837068643943,8.43755687200779,7.88093306136078,8.08335595321696,8.91450753530481,8.37999172277285,8.38510592838756
"FBgn0031993",13.8790946607826,13.5735796689639,13.8971486538126,13.6730304036145,13.4518269824118,13.6117463137637,13.4761150698184
"FBgn0031995",10.5043475308323,10.4003890290046,10.3630215797588,10.332341587452,10.5380951983325,10.4854227780275,10.4768070465624
"FBgn0031996",9.26453590083382,9.25476516106839,9.22141757179877,9.36733945818944,9.5866324632163,9.42513267970776,9.59297077409398
"FBgn0031997",8.86789359268987,8.49056140865747,8.75799105562162,8.8897893368041,8.79715060595879,8.88957423335702,8.77411507669523
"FBgn0031998",9.88311215462659,9.43955833772376,9.7862429006493,9.72947657771554,9.85855484477513,9.46917549106548,9.53008296484011
"FBgn0031999",7.64926494488786,7.65304363249241,7.62853433406174,7.75423192706424,7.75228872632786,7.5676109098414,7.72004997741253
"FBgn0032000",9.2308910237126,9.03221347965968,9.0934113277499,9.27591292065737,8.99947675693328,9.20449224746156,9.20448262323305
"FBgn0032001",8.76729232563938,8.66498500771001,8.93831638079855,8.99788837730863,8.73333373820657,9.01155782093161,8.95844457624048
"FBgn0032002",7.40602006823409,7.51547904207535,7.57284918760944,7.44413369211036,7.52783788362998,7.38013056773831,7.39303323976291
"FBgn0032004",10.7847328706486,10.3234734245143,10.3161735762949,10.4151024632531,9.59249877600558,9.36514615502883,9.45423719593201
"FBgn0032005",12.1200143919475,12.1961707358768,12.2366337372237,12.2172780313033,11.7334495381372,11.7735445950468,11.9344311585881
"FBgn0032006",13.5500708035272,13.4570829860513,13.6263079390696,13.4990748907302,13.5734397346514,13.8334357192554,13.7277444754593
"FBgn0032013",7.66405734093013,7.77029825211485,7.77979194520786,7.83384036973132,7.99396535991299,7.97724311451235,8.00781295924378
"FBgn0032014",9.47800211801085,9.49724475960434,9.38697439176803,9.4779177882373,9.49432260882024,9.41108114667039,9.37406314248029
"FBgn0032015",11.24948762817,11.1165124454823,11.0770467678263,11.2478886533843,11.233791359383,11.1830691353648,11.2340938587883
"FBgn0032016",9.12247746991319,9.36083848729882,9.21375386313716,9.11940676505822,9.27757165747004,9.20121379922511,9.09183523222814
"FBgn0032017",7.85229299120021,7.86449443066809,7.74392431330556,7.74386387381487,8.12999880543192,7.80605216807304,7.72966118090101
"FBgn0032018",11.183436955586,10.9144796091191,11.0519116596778,10.832076023922,10.8167779632313,10.6845511884786,10.6605311490004
"FBgn0032019",7.98082252462286,7.80397124722586,7.55843652717227,7.62265485244889,8.16766720974686,7.93460156708111,7.86457118157143
"FBgn0032020",9.45461744011065,9.23854318270235,9.23661952226344,9.30397429601295,9.52043970666023,9.38542817449084,9.39257164334274
"FBgn0032024",10.5190176355351,10.2144889145552,10.2695635020835,10.369230341434,9.97674329593382,10.1556669388396,10.266023972036
"FBgn0032025",8.99982042246295,8.46913806277488,8.43177344800237,8.490108948659,8.45037995152728,8.6067485019407,8.7152591577618
"FBgn0032026",11.3919736045628,11.1460450770847,11.3279346826016,11.2335942452618,11.6381460782525,11.6150385639799,11.533410443447
"FBgn0032029",9.27488552138369,9.18447653792927,9.0421817802037,9.16789721118264,8.43408802839058,8.50103895048748,8.64013208513424
"FBgn0032030",9.72900853254773,9.79752114512728,9.46615831863631,9.68544720891293,9.59717433856492,9.68718185931456,9.76439082984625
"FBgn0032031",8.57510174186678,8.58175236752003,8.70888418497687,8.72143651318288,8.59337149896223,8.66634313778608,8.76586303162047
"FBgn0032032",8.41785425865735,8.5162770389957,8.51155801106765,8.80823030984348,8.84210500070463,8.62691169866313,8.81862130876147
"FBgn0032033",7.79523177491341,8.04594150580116,7.92314537125288,7.83384036973132,7.88807990185993,7.88127369183398,7.8036457691571
"FBgn0032034",8.44858200332761,8.60142858914801,8.16590900450466,8.16583421344811,8.34647102825839,8.08141448124971,8.32863995155295
"FBgn0032035",10.371763306076,10.3050225929063,9.91338219413479,10.2508441688289,10.4284679676234,10.1984541147465,10.2227977059613
"FBgn0032036",13.2453481714648,12.9651905471623,13.1620641324812,13.1121025281809,12.5907654969554,12.5832949833482,12.5792258245954
"FBgn0032040",9.95368192588925,9.98560894745156,10.1889799072107,10.2381291935795,10.2387040193609,10.3794364366077,10.4768070465624
"FBgn0032042",9.24149259921782,9.5384600929598,9.47574969698369,9.24727548625011,9.51797312950761,9.05236092979302,9.05884508543379
"FBgn0032047",7.56388939390034,7.41781805745914,7.32999471201166,7.55005338204948,7.67236310749581,7.66065319249843,7.59735596949677
"FBgn0032050",11.3376313760139,11.0911834189738,11.2737271653799,11.2021272952654,10.9949944732669,11.1340726671239,11.2210159716159
"FBgn0032051",10.3458407995615,10.5579501790483,10.2677401258646,10.4066125868287,10.3161047286797,10.266522225899,10.2169342005419
"FBgn0032052",10.2620533123316,10.195258672241,10.0767217192634,10.1610547168768,10.3928744625531,10.0427297622452,10.0749716414427
"FBgn0032053",8.70936789329565,8.87166496229624,8.40405021737324,8.65864484164864,8.78881415983292,8.80465734744114,8.76171798624151
"FBgn0032054",9.69882056372906,9.46291768430977,9.60649776705796,9.67362931702348,9.43928254651371,9.63996175291109,9.69829253724136
"FBgn0032059",8.98718546601978,8.91188163494246,8.71443004334572,8.71670956887932,8.96501742232836,8.80026861476265,8.85397773675556
"FBgn0032078",12.1721267626288,11.9647734656444,12.0876008845884,12.0896039190585,12.392300207451,12.5074808644433,12.5107886491991
"FBgn0032079",9.61394259224931,9.71277045021387,9.44352061294906,9.31626728801359,9.56292028508557,9.14767789761017,9.00783019861961
"FBgn0032082",8.63242664199009,9.0369399407918,8.96157444056066,8.85604374087897,9.36558405250109,9.04503156645625,9.13673698314598
"FBgn0032101",9.43452188802955,9.8688281559599,9.47893234151839,9.60056988265399,9.82715854778885,9.55077345174533,9.56768731109026
"FBgn0032105",9.16552626342176,9.26280587906899,9.37333141248521,9.41376354999247,9.67437938930328,9.80091686185048,9.71092312357295
"FBgn0032117",8.23426222564935,7.89166815785052,8.01287030682341,7.93486063728427,8.14038712649398,7.91709809387403,7.96199433086049
"FBgn0032120",11.2530983552019,10.9675082946015,11.1350396084714,10.9553537180334,11.2330478007553,11.2233244866178,11.0392142690208
"FBgn0032123",8.63242664199009,9.16597652784364,9.25539151562634,9.0618246624522,9.27169841368869,9.22722749501579,9.02504613676906
"FBgn0032130",9.2180616247794,9.34202677251484,9.11007396602071,9.23110775874935,9.03483926576305,8.91404875650067,9.05550226242114
"FBgn0032135",8.32936566783305,8.03580820827006,8.31710060225651,8.03588722096863,8.30182149905284,8.27945228737163,8.38510592838756
"FBgn0032136",8.15069015447036,8.93748525696231,8.81567675955627,8.72143651318288,9.07271679009668,9.03396387218685,8.90347683457973
"FBgn0032138",12.1382457866824,12.1961707358768,12.3572508609944,12.4450852593609,11.91189057433,12.1558773622621,12.3326084240645
"FBgn0032139",8.07131324534394,7.89166815785052,7.83710088462865,8.04393007164755,7.77138078375104,7.67171768488963,7.85606652551573
"FBgn0032140",11.24948762817,10.89338817076,10.9330294499921,10.9260053521183,11.4873673249494,11.262484617886,11.3620391954528
"FBgn0032147",8.72177179032532,8.95596109616031,8.98444415442327,8.91864613114755,8.89917582701785,8.73727898214983,8.7280898830685
"FBgn0032149",8.74320657598628,8.87697845250138,8.74723241535464,8.95884035740398,8.97963226878838,8.93012458931078,8.90347683457973
"FBgn0032150",7.28338575218169,7.54771518608986,7.5289705506171,7.51167721945712,7.40698908256465,7.3344948109739,7.39303323976291
"FBgn0032154",8.4371443592887,8.53694797396812,8.37571764572199,8.61337468933826,8.53145364150562,8.48442186215393,8.58442694816498
"FBgn0032156",10.8455013042238,10.8663646328105,10.7522925050262,10.7053117958516,10.4852680872452,10.3879827041985,10.3673780754812
"FBgn0032157",10.2161245133284,10.0551600215202,10.1812475793039,9.98175966276679,10.2468570292007,10.2016929775824,10.1660986593643
"FBgn0032160",9.57451847418853,9.46175889235928,9.39374640427078,9.63513466544861,9.47026783814763,9.43904495927665,9.62895691451974
"FBgn0032162",7.88879216431059,7.77029825211485,7.73170150655725,7.71215135225518,7.82675285360521,7.69350510679004,7.93042315719605
"FBgn0032166",9.04436800373429,8.75110942976874,8.60490673850389,8.77236432565688,8.80955966567531,8.76463575065608,8.63100876797098
"FBgn0032167",9.98645144012408,9.70107758051902,9.95259725264726,9.9663927423737,9.44968707179564,9.60348206810839,9.7982911673675
"FBgn0032168",8.54018169630942,8.40266270330468,8.3540501774862,8.47314192427199,8.40367616449057,8.45053835182195,8.46541466419275
"FBgn0032169",8.28702240322638,8.5162770389957,8.38996193968547,8.47314192427199,8.50066429958263,8.46193118208735,8.50125705617945
"FBgn0032170",10.0862885762088,9.67540682430321,10.0620477922205,9.99317703946653,9.72538133542379,9.72837370145975,9.81980292957999
"FBgn0032171",8.09667925611348,8.05264974738273,8.03191588986902,8.13648157687094,7.88380741761063,8.11919475175277,8.14230681305193
"FBgn0032172",11.1439690737019,10.642874874194,10.9455972970333,10.9495317704786,10.7313400799822,10.8877447089467,10.8253103290234
"FBgn0032178",7.68586335465461,7.23708938668667,7.27248539288311,7.3863642939285,7.46615339840757,7.286330309857,7.45777919700508
"FBgn0032189",8.23426222564935,8.29739869537589,8.26349483413918,8.3030194997767,8.44767880278813,8.08141448124971,8.03007414854201
"FBgn0032191",10.5343888359263,10.2246853963337,10.4840798222067,10.526355806017,10.1670686638125,10.416107534709,10.5130957677282
"FBgn0032192",7.43422136045992,7.46502988614937,7.31125358028179,7.32463737687274,7.47881039811558,7.42355891497418,7.14578397336454
"FBgn0032193",7.69303341919484,8.18557912720546,7.57284918760944,7.78475968445183,8.07304799841956,7.69350510679004,7.75799386536558
"FBgn0032194",9.54080219584802,9.3356995834659,9.26653452033397,9.4779177882373,9.39148373117139,9.47728205044692,9.41859563019872
"FBgn0032195",8.22976376808625,8.31104185532474,8.33200922480325,8.19450449155895,8.36390208694276,8.18439069152867,8.23272424334853
"FBgn0032196",9.27694626196567,9.07264730082755,8.65790913533561,8.69282151888488,9.43797654560497,8.58627377496921,8.49619658585624
"FBgn0032197",9.47264006964912,9.41100442764538,8.81053318443181,8.73084074770057,9.6476093616384,8.90593928854948,8.79046926766623
"FBgn0032198",11.0616293835366,11.246213706093,10.818415787209,11.0902101029437,11.4917241176748,11.0106636152484,11.0200396183228
"FBgn0032200",9.22449110861953,9.30232857754492,8.83605793016994,9.02079490650856,9.62032274201478,9.10260416013434,9.01818560661024
"FBgn0032202",9.40852264228475,9.63498087865325,9.19050599876565,9.41090663720689,9.44579439915807,8.91000004722092,8.88085455175071
"FBgn0032204",8.56472255070327,8.22977643694095,8.31710060225651,8.46743680185672,8.55158572245685,8.38602028884442,8.51131963360997
"FBgn0032205",7.96411130515531,8.11458387363522,7.83710088462865,7.70136949648763,8.03979386721473,7.67171768488963,7.6294070978733
"FBgn0032208",13.0040065499566,13.0627241682178,13.0632006667285,12.8771341107379,13.0123760782365,12.9029489247917,12.793202450673
"FBgn0032210",9.1744213205528,9.31654443142405,8.84613476706221,8.9785033443678,9.2404512993413,8.58627377496921,8.65819319901209
"FBgn0032213",12.2375899109605,12.183560527884,12.1564550670232,12.2934599698495,12.1211205059751,12.0786135563337,12.125374422064
"FBgn0032214",9.06850771366719,9.37076900174771,8.97534199936636,8.89394931636782,9.33357711119091,8.95388928461978,9.18022870353875
"FBgn0032215",8.69998905736248,8.84115645413253,8.45891542280404,8.33510140245564,9.09962522078954,8.57591630429657,8.42855675891304
"FBgn0032216",10.9317702409093,10.6629693563499,10.8121883857081,10.8561400300504,10.9183975227855,10.8583727756708,10.851969224411
"FBgn0032217",10.7167990527099,10.7311646973159,10.3302149978507,10.2236883916356,10.8992969284387,10.3359229064599,10.1767136604562
"FBgn0032218",9.29128685712082,9.42773137252507,9.10592709683935,8.88143106884842,9.27903611307148,8.7781085622888,8.67601286603715
"FBgn0032221",7.40602006823409,7.3994746522438,7.41815330737097,7.2406623098851,7.56881615237769,7.2526183595902,7.29376063887338
"FBgn0032222",9.53224562117506,9.49384949775494,9.51036901121505,9.56769836327998,9.27903611307148,9.3738744247915,9.45172114391137
"FBgn0032223",9.49572942641121,9.79294329741795,9.30664722111061,9.253690397069,9.77461108901985,9.23685859751259,9.17409846224761
"FBgn0032224",8.81996269482247,8.69969883716198,8.62281017634896,8.73551828411003,9.15512425515764,8.69991464282922,8.60792249159738
"FBgn0032228",9.0922322709751,9.33188948732032,9.02026100478102,9.14386408682515,9.43928254651371,8.94995706013482,9.13041096409069
"FBgn0032229",9.7946688079141,9.83362204049415,9.74997465429524,9.86224808682077,9.5866324632163,9.87604318812468,9.90821561946701
"FBgn0032231",8.96929874158945,8.62508702827781,8.59283531519508,8.81264737602208,8.78042593791009,8.6016594297821,8.78231694066294
"FBgn0032234",9.41786346911394,9.02588617636048,9.08921408705998,9.07280579285693,9.39418237866156,9.05236092979302,9.01474246414672
"FBgn0032236",9.58116609345246,9.76796443613885,9.32095263573918,9.42513339522582,9.73494159523068,9.33565257835123,9.42630963052882
"FBgn0032237",11.336659458028,10.9891385373477,11.3504333057539,11.570113165601,11.4957579455123,11.7356615387449,11.8027117011865
"FBgn0032242",11.0003159217353,10.7728921822208,10.8552239193414,10.8362901175469,11.0547273758134,10.8336026826166,10.7784262366286
"FBgn0032243",9.07804651850807,9.18588945689532,9.09759585646032,8.85176603735463,9.2404512993413,8.94995706013482,8.85784996706292
"FBgn0032244",8.88167500527746,8.52780107106547,8.6694061969507,8.6879923337687,8.84009364845618,8.56022610669924,8.54594251586573
"FBgn0032246",11.6239308535465,11.1902753089798,11.332288729985,11.470054265742,11.4942078098111,11.4767437359752,11.4801480707797
"FBgn0032247",7.98634060020701,7.97312668457189,7.5139007816744,7.55005338204948,7.92583396105522,7.67171768488963,7.73918771082319
"FBgn0032248",8.67145154871076,8.74916805224625,8.45891542280404,8.65864484164864,9.02959250454853,8.8771701349259,8.83050950648945
"FBgn0032249",7.97527847593771,7.79981768646074,7.87013258509925,7.74386387381487,7.88380741761063,7.83485164676692,7.93042315719605
"FBgn0032250",8.29560496057464,8.57954793580576,8.33939858874343,8.3848114151517,8.66174488192345,8.45624725374745,8.36281760339041
"FBgn0032251",8.01355108002532,8.11775762598431,7.89163240081909,7.88086772844782,7.9782868478787,7.70423369686065,7.83016197432706
"FBgn0032252",7.73507342120027,7.89931500055079,7.89163240081909,7.83384036973132,8.11248639429772,8.01839299308902,8.01527972593359
"FBgn0032253",9.0804209542235,8.658764251598,8.82590566281121,8.75866495348041,9.13416587706414,9.10963486165933,8.94400125943072
"FBgn0032256",8.43330927243654,8.68754957133307,8.54341535371271,8.27010435827032,8.64089949514677,8.21917740414708,8.14898924432383
"FBgn0032258",10.2824522369938,10.1388447098774,10.324965592848,10.2429105669831,10.483389683949,10.3270592272917,10.2829552127355
"FBgn0032259",8.07642918269232,7.92568604871132,8.0032319116363,7.89004437813862,7.94222585831093,8.07371508073115,8.14898924432383
"FBgn0032261",8.05583386004539,8.0985898641926,8.1402632223063,8.09108890827658,8.00558923014814,8.17731476396529,8.18186796125577
"FBgn0032264",10.6812045482845,10.3804812437192,10.3319605304335,10.4023487071629,10.6178568161032,10.4450562195769,10.6518826992783
"FBgn0032290",8.73100003946595,8.7413744049558,8.56835676791388,8.58754098307392,8.74849706241385,8.6614775718931,8.8146352762174
"FBgn0032292",9.81730124725989,9.77169287363995,9.87785968225607,10.006382705718,9.65658911389207,9.84729754310025,9.87313376014438
"FBgn0032293",8.41785425865735,8.73549938090309,8.41103701700452,8.58754098307392,8.45037995152728,8.53901086535586,8.5938752789595
"FBgn0032295",10.0851263792265,10.1743636018987,10.3126415921024,10.2836929600571,10.013765408356,10.4258222227223,10.332579115915
"FBgn0032296",9.46545871896925,9.18306217999426,9.36645978090147,9.54708236443928,9.440587334222,9.63996175291109,9.65971022263045
"FBgn0032297",8.17447572282664,8.49762506505093,8.27904420804159,8.34142187020893,8.51871255120524,8.16304019625768,8.25127346759968
"FBgn0032298",10.0793011535425,9.842505682504,9.88264759411139,10.0543883404712,9.60183447003968,9.89822825330041,9.98282631149083
"FBgn0032305",10.8872912209064,11.0684136019478,10.9804359858079,10.8341846153644,11.0781085879042,10.7422729199388,10.5083100085396
"FBgn0032321",9.46365763550902,9.72244131224616,9.38016950445336,9.53927298412036,9.4366693291786,9.34456609506672,9.44667548414637
"FBgn0032322",8.34591586531762,8.44491332382158,8.63461304136798,8.47882216628074,8.58365785676142,8.71404852433037,8.88465111681122
"FBgn0032329",8.7583105829507,8.56847023317034,8.49206502211339,8.62863667731747,8.61734829316327,8.59142223150816,8.42855675891304
"FBgn0032330",8.94856674455364,9.04165023169046,9.36645978090147,9.08731268440643,8.41204157433816,8.72338900477216,8.8146352762174
"FBgn0032339",9.36859725564264,9.2207534648202,9.1787345566616,9.26643231583755,9.21616440746326,9.20449224746156,9.1586533286228
"FBgn0032340",11.5241853251522,11.661094422813,11.5490241517194,11.4427071617964,11.7162697060089,11.6597052602351,11.616732458625
"FBgn0032341",10.466556635104,10.3416894479553,10.5942547360174,10.4207345601715,10.3861849114407,10.5565997813002,10.5600950127211
"FBgn0032343",7.53929909056803,7.4877788474953,7.64199664272754,7.53742655390517,7.52184280849422,7.47846842628033,7.5065492258592
"FBgn0032346",8.6191597552868,8.33789629586061,8.21565684711058,8.24993475114091,8.45844984845731,8.30534213809013,8.16882144008614
"FBgn0032348",10.170862537785,10.3139595917289,10.3749212244422,10.1992914422968,10.2438976735191,10.4382165321841,10.4167637770433
"FBgn0032354",8.15069015447036,8.26685547022387,8.25564752356899,8.26341703229652,8.34647102825839,8.24632436372933,8.28159286888359
"FBgn0032358",7.74873065873128,7.95873367702281,7.68137350774876,7.98645530290085,7.87951891265627,7.79628479660309,7.75799386536558
"FBgn0032361",8.79680670960308,8.69969883716198,8.75799105562162,8.8170500742306,8.51100803283459,8.73266493091193,8.76171798624151
"FBgn0032363",11.565413684815,11.7213912439466,11.8472829495571,11.5669507731593,11.6077936897131,11.6192665377379,11.5345850145596
"FBgn0032373",7.42491628381561,7.61418634599199,7.76796600128624,7.65711479209535,7.58587725118397,7.54295473958761,7.59735596949677
"FBgn0032378",11.1796469512249,11.0612471237833,11.2145704839683,11.0554061941392,10.9486215672477,11.1213453371506,11.0433490638937
"FBgn0032382",8.4785990226379,8.50231304645704,8.505092575019,8.56119243616019,8.31087774468771,8.31173274437647,8.44448138820188
"FBgn0032387",9.27900396313961,9.18022913503952,9.20217853198436,9.15421504617673,9.24945076550709,9.1544839441724,9.17102315901581
"FBgn0032388",10.8879553945999,11.3074078473203,11.3952352266591,11.1988606760095,11.1861804724176,11.1649937313827,11.160648923619
"FBgn0032390",8.88441462066084,9.13409549899082,8.95695433661388,9.12292723096121,9.22532172809277,9.18802211419848,9.26044533461809
"FBgn0032391",8.06617552283425,8.05598986364346,8.10521207170851,8.15124549109714,8.21400436622318,8.16304019625768,8.20118356767386
"FBgn0032393",9.8884612947899,9.81749011776905,10.1359557916993,10.1113369052311,9.9221273440868,10.2129715500195,10.1399861509394
"FBgn0032394",9.82709061789569,9.46985044996064,9.40048586678875,9.89308021470245,9.60299710396983,9.83270368653545,9.84481281528367
"FBgn0032395",9.56783938859858,9.43838011317263,9.57715517291766,9.47245396492682,9.32793517209006,9.3738744247915,9.23421688007372
"FBgn0032397",9.90570834993327,9.94086652534001,9.82907204619013,9.76774413898777,9.8152036977984,9.93184785772807,9.92633800941614
"FBgn0032398",10.4763193024593,10.3676670506345,10.3681335397007,10.602618730709,10.421942943196,10.3549413327179,10.4026421601618
"FBgn0032399",7.64926494488786,7.71776592030769,7.62853433406174,7.84340344825285,7.66716322455295,7.78643067879713,7.70056603838379
"FBgn0032400",9.03948889894432,9.86534653230166,9.32805081160329,9.34353753414558,9.10128972139135,8.58110518950901,8.71954971270432
"FBgn0032401",7.60358143633317,7.52092565231886,7.62853433406174,7.32463737687274,7.66193753817637,7.54295473958761,7.49458688532061
"FBgn0032405",7.07030820675726,7.08947766492615,7.18896975304881,7.10586489192561,8.21400436622318,8.16304019625768,8.20118356767386
"FBgn0032407",9.95495633338548,9.91837659891806,10.1035793020594,10.1761390013345,10.1513525125649,10.2113657634365,10.2169342005419
"FBgn0032408",9.41226643795767,9.59442015035364,9.2060476929614,9.43921742269907,9.29214751395938,9.23685859751259,9.16485203075182
"FBgn0032409",9.93958763635107,9.85309324850521,9.9706841780715,9.89511211382301,10.1088484749639,10.2177781156624,10.2631825133526
"FBgn0032420",7.99729995524254,7.85660991144779,7.82587194885121,7.83384036973132,8.37539234196582,8.24632436372933,8.32285355299523
"FBgn0032421",8.25209617293512,7.90311942074098,8.08730088263478,8.23630605080527,8.59337149896223,8.43904465737894,8.63100876797098
"FBgn0032429",9.66953331371351,10.084600176612,9.51347440750606,9.66410342464271,9.9997749272665,9.87400909477661,9.8990671203894
"FBgn0032430",9.75270424151479,9.56779318691198,9.64657957394796,9.74986446705135,9.59015517538881,9.68019852759651,9.68768029827035
"FBgn0032444",12.5716553918452,12.0986988276596,12.3960070688277,12.5172767822834,12.4043934132078,12.7615494900499,12.7425467824745
"FBgn0032445",8.58539996869099,8.56177868893541,8.19929485878428,8.37256359983522,8.54407227124919,8.47883548576652,8.3961067213963
"FBgn0032446",7.5799535430146,7.3085224470783,7.34833934583457,7.44413369211036,7.59150093363059,7.43759055814155,7.49458688532061
"FBgn0032449",7.64178953755571,7.21438128855048,7.32999471201166,7.45803116277126,7.3933105092801,7.49171302783183,7.47020692012156
"FBgn0032450",9.2180616247794,8.80436298745714,9.03782546376538,9.08370022676985,9.00840302759418,8.97338280748146,9.02846361369851
"FBgn0032451",9.42343826782705,9.03221347965968,9.12244049869328,9.30705769880589,9.70930280803503,9.85557007992605,9.96716414541131
"FBgn0032453",10.3154873544426,10.5193264182706,10.3161735762949,10.3837238156402,10.6539108873648,10.6074519744596,10.5773301635424
"FBgn0032454",11.2760964046247,11.2962106145046,11.2573335773693,11.167452330562,11.3610592175027,11.4606745373594,11.3837133102457
"FBgn0032455",10.0269867374385,10.0459779023505,9.92966062929028,9.83497500986755,10.117774719317,9.74630367485254,9.86563651374519
"FBgn0032456",13.0347187961047,12.867723504935,13.0508473598242,12.9519707647399,12.8968315346353,12.9019582204506,12.7724568137091
"FBgn0032465",10.2129386207938,10.0133667157505,10.1379551527393,10.2042042566784,9.84881781986623,10.1489690595182,10.2646039482317
"FBgn0032467",10.8772916141211,10.8546257594632,10.8934739384124,10.9050991345016,10.7662302050754,10.9995760952153,10.9433358088867
"FBgn0032469",11.3717162157551,11.6493296048739,12.0595312882644,11.5497528545451,11.2881334673265,11.5519804278325,11.4462205711308
"FBgn0032474",8.7583105829507,8.73941891527498,8.74182066366291,8.95089544636278,8.85211729373106,8.9926030161752,8.96917795533267
"FBgn0032475",10.7775804138655,10.8546257594632,10.8756709004687,10.8065286058511,10.6444220045277,10.6799243288318,10.6344278991871
"FBgn0032476",9.85606034657237,9.70303310853437,9.72615974205128,9.76774413898777,9.74127946102427,9.81583930498073,9.71719642831927
"FBgn0032477",9.50451003728133,9.3757079826617,9.28491059863145,9.38201282085792,9.21002586537598,9.28404011366275,9.3580017555147
"FBgn0032478",7.61133728938333,7.57380139518972,7.40119871333111,7.55005338204948,7.47881039811558,7.31873905517026,7.36579335866821
"FBgn0032479",12.2113363606109,12.1091499231228,12.1803046084963,12.1183932701231,12.1444223312053,12.2355170503725,12.1569749744816
